lit_pretest,math_pretest,lit_posttest,math_posttest,ses,pct_frpl,yrsprek,yrsk,yrs1st,basicmath,childcentmath,childcentlit,basiclit
52.21,36.49,55.94,39.58,1.6,0,0,5.5,0,0.03565885,0.236878149,-0.013359391,0.111368929
40.27,23.35,48.14,34.11,0.95,0,0,5.5,0,0.03565885,0.236878149,-0.013359391,0.111368929
27.78,22.21,33.08,27.34,0.01,0,10,10,0,-0.001259395,0.166786942,0.299445879,-0.208077504
33.34,27.98,39.07,26.58,1.87,0,10,10,0,-0.001259395,0.166786942,0.299445879,-0.208077504
39.52,27.07,51.26,35.12,0.77,0,10,10,0,-0.001259395,0.166786942,0.299445879,-0.208077504
46.72,26.92,41.46,30.43,-0.52,0,10,10,0,-0.001259395,0.166786942,0.299445879,-0.208077504
61.85,34.38,62.32,54.27,0.38,0,10,10,0,-0.001259395,0.166786942,0.299445879,-0.208077504
44.97,31.06,60.74,35.03,0.42,0,10,10,0,-0.001259395,0.166786942,0.299445879,-0.208077504
84.47,45.53,111.85,67.52,0.97,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
44.99,35.88,50.4,56.13,1.13,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
37.09,22.71,47.86,44.04,-0.16,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
42.1,27.61,51.06,43.75,0.38,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
45.82,33.03,52.48,40.51,1.86,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
39.73,29.77,48.55,40.12,0.41,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
26.14,24.27,41.17882,42.46559,1.14,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
32.85,21.16,47.83,42.31,,0,11,3,1,0.118380674,-0.1502797,-0.561180708,0.111368929
32.94,19.78,43.51,35.49,1.68,0,15,1,0,0.152845203,0.162917965,-0.224855912,0.008431813
47.56,40.94,46.83,40.02,1.45,0,15,1,0,0.152845203,0.162917965,-0.224855912,0.008431813
38.79,29.09,48.24,40.4,1.29,0,15,1,0,0.152845203,0.162917965,-0.224855912,0.008431813
60.45,30.37,82.75,34.01,0.25,,,,,,,,
44.22,33.14,57.05,38.38,-0.04,,,,,,,,
35.87,26.86,45.93,32.2,0.35,,,,,,,,
34.15,27.55,42.88,38.65,-0.13,,,,,,,,
49.25,26.52,67.28,29.41,0.15,,,,,,,,
39.56,30.1,57.42,32.98,0.95,,,,,,,,
50.66,30.9,66.14,40.32,0.05,,,,,,,,
95.42,60.42,118.64,76.2,0.63,,,,,,,,
48.29,36.84,76.89,35.14,1.34,,,,,,,,
32.35,22.17,34.61,25.46,0.24,,,,,,,,
38.21,32.33,43.21,45.05,0.04,,,,,,,,
28.99,24.66,33.79,30.38,0.39,,,,,,,,
63.45,55.14,69.03,65.74,0.54,,,,,,,,
27.38,28.41,32.05,39.08,-0.14,,,,,,,,
55.3,39.58,56.72,44.22,-0.14,,,,,,,,
52.66,51.82,67.89,48.77,0.64,,,,,,,,
,,48.83,30.77,-0.05,,,,,,,,
52.1,32.94,61.85,54.92,0.22,,,,,,,,
51.75,43,56.35,43.89,0.92,,,,,,,,
,,63.27,67.67,2.12,,,,,,,,
61.45,41.46,79.07,44.01,0.61,,,,,,,,
28.69,25.46,41.85,31.75,0.42,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
50.82,42.81,62.09,53.04,0.81,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
52.36,34.98,86.81,56.91,1.82,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
32.4,23.67,42.61,28.9,0.71,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
,,42.39,42.42,0.78,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
33.39,24.41,46.11,37.62,-0.49,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
38.89,24.05,42.41,37.2,-0.86,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
33.21,37.49,38.64,44.07,0.91,,3,3,2,-0.325038526,-0.05571205,-0.352132161,0.020401115
,,46.44235,33.58471,0.11,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
23.49,16.12,37.47,27.77,-0.44,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
31.63,24.32,49.88,52.56,-0.04,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
,,33.68947,18.77135,,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
,,78.0471,56.5668,1.23,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
38.7,27.19,85.75,45.84,0.16,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
,12.43,29.63947,23.76586,-0.53,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
,21.23,45.76894,34.54,-0.14,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
34.62,23.81,50.85,25.97,-0.83,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
33.04,23.27,76.6,41.8,-0.37,50,8,2,1,0.037610825,-0.395663938,-0.038358726,-0.085564106
33.39,19.17,35.59,26.59,0.61,,4.5,1,1,-0.712951706,-0.054715589,-0.484114599,-0.352187075
24.56,16.72,27.43,25.35,0.03,0,15,1,0,0.065009403,,,
28.22,20,35.78,16.4,1.19,0,15,1,0,0.065009403,,,
26.21,20.5,26.45,28.26,0.58,0,15,1,0,0.065009403,,,
37.13,27.32,38.44,38.51,0.4,0,15,1,0,0.065009403,,,
30.31,20.75,34.49,28.07,0.28,0,15,1,0,0.065009403,,,
40.31,30.85,53.46,29.94,0.24,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
41.51,37.49,52.56,45.29,0.7,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
28.45,16.85,43.1,26.11,-0.09,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
33.37,22.05,43.68,28.26,0.39,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
46.08,33.23,50.3,34.79,0.21,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
26.03,16.3,31.25,31.43,-0.4,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
28.38,21.48,46.43,29.25,-0.26,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
37.73,28.58,48.76,39.09,-0.32,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
32.86,29.18,47.01,35.41,-0.46,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
42.69,27.9,51.44,42.94,-0.06,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
45.94,28.69,61.98,44.96,-0.61,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
27.78,15.23,34.66,21.96,0.32,30.93,0,10,10,-0.131081936,-0.0924177,0.084609324,0.008431813
34.73,19.52,50.62,29.51,-0.17,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
27.79,21.33,45.35,31.62,-0.32,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
42.42,32.41,67.45,30.94,-0.52,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
30.12,28.5,51.88,40.4,-0.12,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
41.27,26.48,50.01,35.38,-0.43,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
32.74,18.96,40.45,23.6,-0.28,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
29.48,19.94,40.31,25.63,-0.22,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
27.71,20.49,34.55,23.49,0.39,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
31.06,19.68,48.21,42,-0.12,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
33.12,26.85,45.8,38.47,-0.73,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
34.51,27.66,37.90721,34.13761,-0.72,30.93,0,8,1.5,-0.166813925,-0.340652581,0.11323641,-0.14764706
34.48,28.6,50.59,50.76,0.45,,4,1,0,-0.171913062,-0.415770029,-0.682965403,-0.645776755
23.83,13.4,27.85,21.17,-0.38,,4,1,0,-0.171913062,-0.415770029,-0.682965403,-0.645776755
37.52,28.7,44.4,40.35,0.79,,4,1,0,-0.171913062,-0.415770029,-0.682965403,-0.645776755
32.29,24.49,39.2,32.6,0.95,,2,1,0,-0.171913062,-0.415770029,-0.518574852,-0.645776755
36.25,25.29,46,38.96,-0.08,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
31.97,19.65,41.6,36.36,1.46,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
34.07,27.17,53.79,42.93,0.06,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
34.71,26.55,42.34,45.99,-0.3,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
33.25,34.92,47.72,55.33,0.09,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
34.51,35.82,48.98,39.23,-0.1,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
34.89,34.27,46.36,32.59,1.26,,10,4,0,-0.248475794,0.286224931,-0.189385484,0.046257868
24.89,19.49,39.23,29.78,1.05,,0,1.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
39.81,19.86,52.94,48.76,0.01,,0,1.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
33.53,26.44,42.63,33.87,-0.27,,0,1.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
28.07,24.73,38.7,39.24,-0.16,,0,1.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
31.27,30.15,46.78,54.7,-0.24,,0,1.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
30.39,17.57,50.8,33.26,0.1,,0,1.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
28.19,29.16,32.35,35.81,-0.39,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
37.81,33.43,46.55,43.86,0.34,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
34,31.88,49.27,41.85,-0.23,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
43.38,28.63,58.34,44.26,1.99,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
44.87,44.78,57.95,55.68,0.64,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
31.51,27.11,46.42,42.69,0.2,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
36.18,35.2,45.97,45.75,0.58,,0,24.5,0,-0.248475794,0.286224931,-0.189385484,-0.018853192
24.89,18.72,26.86,29.69,-0.11,15.84,8,1,0,-0.371653303,-0.844150967,-0.684471706,-1.324515567
32.01,19.51,39.76,27.29,-0.17,15.84,8,1,0,-0.371653303,-0.844150967,-0.684471706,-1.324515567
26.51,21.27,33.35,20.53,-0.21,15.84,8,1,0,-0.371653303,-0.844150967,-0.684471706,-1.324515567
27.99,23.15,37.46773,38.81496,0.48,15.84,8,1,0,-0.371653303,-0.844150967,-0.684471706,-1.324515567
25.67,18.47,34.16,24.11,0.72,15.84,8,1,0,-0.371653303,-0.844150967,-0.684471706,-1.324515567
28.84,17.61,44.82,28.66,-0.59,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
32.44,21.02,38.82,35.05,0.21,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
30.37,16.84,35.81,20.11,-0.48,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
37.96,23.09,40.28,38.34,-0.59,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
36.15,30.8,50.57,37.72,0.05,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
29.1,21.82,39.3,26.99,-0.59,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
30.18,18.53,36.26,22.72,0.03,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
34.8,31.98,45.75,37.5,0.09,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
37.12,24.01,46.95,32.27,-0.3,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
45.68,41.41,41.7,48.96,1,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
34.29,26.85,42.17,29.64,0.9,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
32.57,26.56,40.51,25.07,-0.58,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
43.55,29.81,48.68,45.92,-0.06,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
25.61,20.19,38.11,30.51,-0.4,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
35.92,22.94,40.14,33.75,-0.5,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
32.37,32.51,38.61,42.55,-0.12,,0,4,0,0.07010854,-0.301614987,-0.241278503,-0.124818414
40.97,24.99,41.38,25.2,0.32,0,0,4,15,,,-0.748297546,0.046257868
33.3,24.22,45.56,38.36,-0.57,0,0,4,15,,,-0.748297546,0.046257868
38.53,29.01,48.89,44.31,0.5,,0,2,7,-0.315047758,-0.206374029,-0.420659253,-0.364156377
61.79,34.93,74.8,39.88,0.64,,0,2,7,-0.315047758,-0.206374029,-0.420659253,-0.364156377
40.27,28.82,55.34,47.19,0.1,,0,2,7,-0.315047758,-0.206374029,-0.420659253,-0.364156377
34.33,30.33,54.84,39.24,1.06,,0,2,7,-0.315047758,-0.206374029,-0.420659253,-0.364156377
39.37,38.8,59.05,61.89,0.06,,0,2,7,-0.315047758,-0.206374029,-0.420659253,-0.364156377
32.59,32.29,51.53,44.11,-0.24,,0,2,7,-0.315047758,-0.206374029,-0.420659253,-0.364156377
34.96,35.77,61.55,48.32,-0.34,0,0,4,14,-0.011138701,-0.208799061,-0.100250398,0.111368929
45.18,25.99,39.11,27.71,-0.73,38.12,1,3,0,0.060324895,,,0.020401115
41.91,25.22,38.93,26.25,0.85,38.12,1,3,0,0.060324895,,,0.020401115
42.7,27.82,58.1,40.36,0.33,38.12,1,3,0,0.060324895,,,0.020401115
35.45,22.86,43.76,35.63,-0.16,38.12,1,3,0,0.060324895,,,0.020401115
25.63,22.91,39.51,23.97,-0.81,38.12,1,3,0,0.060324895,,,0.020401115
31.35,18.88,39.19,27.45,,38.12,1,3,0,0.060324895,,,0.020401115
32.64,20.9,38.03,26.35,-0.44,38.12,1,3,0,0.060324895,,,0.020401115
28.24,15.17,34.18,26.86,-0.32,38.12,1,3,0,0.060324895,,,0.020401115
33.36,26.51,43.42,41.24,-0.46,38.12,1,3,0,0.060324895,,,0.020401115
33.74,23.72,38.96,27.76,,38.12,0,3,0,0.218342373,,0.047861895,
33.91,26.1,46.84,33.39,0.09,38.12,0,3,0,0.218342373,,0.047861895,
36.49,24.25,45.63,39.05,-0.1,38.12,0,3,0,0.218342373,,0.047861895,
40.7,24.01,44.37,24.03,-0.01,38.12,0,3,0,0.218342373,,0.047861895,
,,107.28,33.75,-0.37,38.12,0,3,0,0.218342373,,0.047861895,
51.65,46.31,81.73,56.8,0.73,38.12,0,3,0,0.218342373,,0.047861895,
23.05,16.06,33.86,29.94,0.85,38.12,0,3,0,0.218342373,,0.047861895,
30.13,21.73,36.11,27.24,0.29,13.33,0,5.5,4.5,-0.48071375,-0.188549175,,-0.318723343
35.47,22.77,37.51,32.89,1.24,13.33,0,5.5,4.5,-0.48071375,-0.188549175,,-0.318723343
58.64,49.53,80.09,68.3,0.98,13.33,0,5.5,4.5,-0.48071375,-0.188549175,,-0.318723343
32.94,30.56,44.9,42.04,1.12,13.33,0,14,0,0.366576206,0.187303928,0.118191303,0.111368929
42.52,38.61,53.13,44.14,0.72,13.33,0,14,0,0.366576206,0.187303928,0.118191303,0.111368929
38.87,24.26,44.47,33.79,-0.04,13.33,0,25.5,0,0.448238075,0.312122482,0.266618424,0.111368929
51.25,27.6,69.39,40.92,0.24,13.33,0,25.5,0,0.448238075,0.312122482,0.266618424,0.111368929
42.87,29.72,56.89,41.46,0.06,13.33,0,25.5,0,0.448238075,0.312122482,0.266618424,0.111368929
31.95,18.32,33.89,27.33,-0.64,13.33,5,5,2,0.024385783,0.075125946,-0.140114822,0.111368929
36.36,35.28,50.09,44.67,0.34,13.33,5,5,2,0.024385783,0.075125946,-0.140114822,0.111368929
41.55,31.83,43.7,39.54,-0.32,13.33,,,,0.294905105,,-0.092920508,0.111368929
27.74,19.09,44.72,30.35,-0.27,13.33,,,,0.294905105,,-0.092920508,0.111368929
34.33,21.56,42.26,29.93,-0.22,13.33,,,,0.294905105,,-0.092920508,0.111368929
30.8,20.7,39.91,39.42,0.97,13.33,,,,0.294905105,,-0.092920508,0.111368929
32.2,30.8,45.05,46.75,0.19,13.33,0,4,0,0.170070239,-0.01397048,0.028363545,-0.246221854
33.44,32.9,35.61,37.37,0.97,13.33,0,4,0,0.170070239,-0.01397048,0.028363545,-0.246221854
33.88,28.09,44.19,52.76,,13.33,0,4,0,0.170070239,-0.01397048,0.028363545,-0.246221854
27.93,17.29,33.85,30.34,0.56,13.33,0,4,0,0.170070239,-0.01397048,0.028363545,-0.246221854
34.41,35.06,50.55,46.38,-0.02,13.33,0,4,0,0.170070239,-0.01397048,0.028363545,-0.246221854
31.23,22.45,34.19,24.62,-0.36,,0,30,5,,-0.362218567,-0.071828109,
33.19,24.67,51.23,34.03,0.57,,0,30,5,,-0.362218567,-0.071828109,
39.69,39.95,49.9,40.37,-0.33,,0,30,5,,-0.362218567,-0.071828109,
39.98,31.95,54.97,35.72,0.5,,0,30,5,,-0.362218567,-0.071828109,
26.85,24,34.17,38.26,0.12,,0,30,5,,-0.362218567,-0.071828109,
26.05,32.87,46.3,42.94,1.13,,0,30,5,,-0.362218567,-0.071828109,
42.6,26.02,50.13,32,0.84,,0,30,5,,-0.362218567,-0.071828109,
26.61,27.26,38.38,29.88,0.05,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
31.77,26.88,43.68,38.9,0.54,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
33.88,34.81,50.87,46.9,0.13,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
31.71,23.73,41.93,35.04,0.4,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
37.68,36.32,45.81,43.35,0.39,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
38.5,29.65,48.41,43.71,0.26,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
41.09,26.16,49.23,39.85,1.18,,0,19,0,0.006476232,-0.035440605,-0.250937442,0.111368929
37.13,28.41,46.87,36.72,0.18,,0,1,1,-0.044943064,-0.111609766,-0.21855519,-0.303725934
38.51,33.14,46.35,42.35,0.28,,0,1,1,-0.044943064,-0.111609766,-0.21855519,-0.303725934
43.35,28.62,50.33,43.69,0.17,,0,1,1,-0.044943064,-0.111609766,-0.21855519,-0.303725934
49.47,34.55,53.11,37.95,0.93,,0,1,1,-0.044943064,-0.111609766,-0.21855519,-0.303725934
46.37,37.58,57.07,54.82,0.25,,0,1,1,-0.044943064,-0.111609766,-0.21855519,-0.303725934
25.99,25.83,37.87,32.2,0.06,,0,1,1,-0.236557399,-0.127103789,-0.453522031,-0.338299624
31.8,27.86,46.74,40.38,0.77,,0,1,1,-0.236557399,-0.127103789,-0.453522031,-0.338299624
40.07,21.83,42.76,39.05,0.09,,0,1,1,-0.236557399,-0.127103789,-0.453522031,-0.338299624
30.88,19.56,34.02,22.57,1.4,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
33.92,26.16,48.94,41.11,-0.52,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
35.65,29.59,43.02,41.61,0.86,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
36.13,25.19,40.91,35,-1.31,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
38.35,28.5,42.44,36.25,0.97,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
51.61,49.13,72.25,56.23,0.7,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
31.87,22.17,39.51,36.41,1.05,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
31.3,19.08,37.04,24.88,0.51,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
33.44,35.79,42.32,50.79,1.41,.51,1,1.5,2,0.226468279,0.01470477,0.161930568,0.046257868
49.49,38.93,53.92,45.37,0.81,.51,0,1,0,0.006061604,,,0.111368929
35.62,26.27,44.33,35.46,0.74,.51,0,1,0,0.006061604,,,0.111368929
25.12,15.49,24.54,20.52,0.34,.51,0,1,0,0.006061604,,,0.111368929
34.93,25.08,40.35,37.3,0.92,.51,0,1,0,0.006061604,,,0.111368929
29.05,27.64,37.77,43.44,1.72,.51,0,1,0,0.006061604,,,0.111368929
46.49,48.05,55.77,57.01,0.35,.51,0,1,0,0.006061604,,,0.111368929
43.78,39.5,53.43,43.13,1.17,.51,0,1,0,0.006061604,,,0.111368929
35.3,27.83,42.12,30.21,1.17,.51,0,1,0,0.006061604,,,0.111368929
41.83,31.51,53.9,47.49,1.1,.51,0,1,0,0.006061604,,,0.111368929
39.06,33.48,43.35,47.79,0.9,.51,0,1,0,0.006061604,,,0.111368929
33.79,26.54,39.79,34.12,1.07,.51,0,1,0,0.006061604,,,0.111368929
25.13,18.33,31.96,28.81,0.34,.51,0,1,0,0.006061604,,,0.111368929
29.92,23.45,35.68,26.68,-0.17,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
23.05,18.57,33.87,25.65,0.17,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
46.63,33.07,47.17,41.42,-0.06,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
25.85,16.41,32.02,21.33,,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
26.4,16.99,31.94,25.27,-0.29,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
25.18,17.77,26.99,20.05,0.14,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
38.97,16.04,42.06,36.42,-0.15,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
36.25,26.6,39.01,44.76,-0.39,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
34.05,28.26,37.84,42.44,-0.21,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
42.72,40.55,46.4,43.37,0.93,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
26.08,15.64,31.86,21.16,,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
24.68,17.3,40.52,25.32,0.14,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
47.87,31.89,56.79,45.73,0.77,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
24.8,16.26,30.3,22.81,-0.11,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
25.53,16.68,37.98,23.83,-0.62,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
28.37,13.11,29.23,23.58,0.61,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
31.84,22.93,35.6,26.59,0.09,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
37.13,28.3,41.16,39.22,0.14,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
25.48,19.13,30.64,25.71,-0.57,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
35.07,26.99,44,36.62,-0.1,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
27.44,17.5,28.96,25.11,1.1,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
25.72,19.04,34.45,24.46,,47.16,0,1,0,0.254783226,0.219862598,-0.187029004,0.111368929
50.05,39.8,51.91,55.99,0.84,0,,,,,,,
64.01,53.47,64.42,56.25,0.04,0,,,,,,,
104.8,65.42,140.21,67.41,1.08,0,,,,,,,
33.54,24.64,40.5,38.47,-0.5,0,,,,,,,
23.99,12.18,28.22,21.06,-0.43,0,,,,,,,
25.33,16.21,29.61,24.2,0.31,0,,,,,,,
46,38.11,58.61,52.03,1.51,0,,,,,,,
45.56,28.22,68.08,42.15,0.67,0,,,,,,,
26.21,16.15,36.28,24.19,-0.82,0,,,,,,,
36.34,33.11,58.78,44.31,-0.2,0,,,,,,,
46.8,32.03,49.37,39.88,0.98,0,,,,,,,
35.33,27.2,46.29,43.07,0.65,0,,,,,,,
25.9,18.64,35.75,24.52,-0.32,0,,,,,,,
46.79,31.69,46.53,54.34,0.66,0,,,,,,,
66.67,50.89,97.8,65.1,1.32,0,,,,,,,
30.25,33.92,40.47,35.27,0.3,0,,,,,,,
43.13,38.86,51.41,40.77,-0.2,0,,,,,,,
33.55,21.86,45.54,37.31,-4.47,0,,,,,,,
48.3,27.82,73.44,43.88,0.77,0,,,,,,,
27.71,17.25,40.3,31.39,0.23,0,,,,,,,
34.17,28.19,50.03,40.94,1.33,0,,,,,,,
33.77,33.22,42.52,42.11,-0.27,32.99,0,5,0,0.070523168,0.080916705,-0.034547459,0.111368929
26.72,26.26,49.22,35.72,1.52,32.99,0,5,0,0.070523168,0.080916705,-0.034547459,0.111368929
34.5,27.1,50.99,38.95,-0.31,32.99,0,5,0,0.070523168,0.080916705,-0.034547459,0.111368929
39.24,31.58,49.62,48.91,-0.35,32.99,0,5,0,0.070523168,0.080916705,-0.034547459,0.111368929
25.89,20.65,39.39,27.63,-0.22,32.99,0,1,4,-0.164471671,-0.148578783,-0.431202229,-0.100561515
41.97,33.77,54.18,45.2,-0.44,32.99,0,1,4,-0.164471671,-0.148578783,-0.431202229,-0.100561515
32,22.5,29.64909,41.52599,0.06,32.99,0,1,4,-0.164471671,-0.148578783,-0.431202229,-0.100561515
48.03,33.14,54.99,32.94,-0.22,32.99,0,1,4,-0.164471671,-0.148578783,-0.431202229,-0.100561515
31.83,27.87,47.37,39.68,0.18,32.99,0,1,4,-0.164471671,-0.148578783,-0.431202229,-0.100561515
34.84,29.27,43.37,30.18,-1.08,32.99,0,1,4,-0.164471671,-0.148578783,-0.431202229,-0.100561515
52.1,44.91,66.92,54.9,0.55,32.99,0,10,12,0.448238075,0.051577331,0.389237076,0.008431813
26.99,18.88,41.75,36.73,-0.19,32.99,0,10,12,0.448238075,0.051577331,0.389237076,0.008431813
47.43,35.84,59.72,50.24,0.8,32.99,8,7,0,0.407614454,0.150667315,0.355601981,0.111368929
55.61,39.53,97.84,65.49,-0.42,32.99,8,7,0,0.407614454,0.150667315,0.355601981,0.111368929
39.21,35.12,65.35,58.4,-0.45,32.99,8,7,0,0.407614454,0.150667315,0.355601981,0.111368929
42.56,34.5,55.43,42.32,-0.52,32.99,8,7,0,0.407614454,0.150667315,0.355601981,0.111368929
36.4,28.26,57.55,45.15,1.27,32.99,0,20,0,-0.09280057,0.156757296,0.082544781,0.111368929
43.72,39.82,67.37,55.56,-0.43,32.99,0,20,0,-0.09280057,0.156757296,0.082544781,0.111368929
46.26,34.08,60.33,50.54,-0.23,32.99,0,20,0,-0.09280057,0.156757296,0.082544781,0.111368929
40.24,31.64,50.46,36.62,-0.55,20.48,0,13,3,-0.272583624,-0.030015482,0.015896585,0.111368929
